"Organização";"Nome";"Descrição";"Tags";"Quantidade Recursos";"Quantidade Reusos";"Quantidade Downloads";"Quantidade Seguidores"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-1 JANEIRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de JANEIRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-10 OUTUBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de OUTUBRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-11 NOVEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de NOVEMBRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-12 DEZEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de DEZEMBRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-2 FEVEREIRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de FEVEREIRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-3 MARÇO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de MARÇO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-4 ABRIL";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de ABRIL/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-5 MAIO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de MAIO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-6 JUNHO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de JUNHO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-8 AGOSTO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de AGOSTO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2023-9 SETEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de SETEMBRO/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-1 JANEIRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de JANEIRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-10  OUTUBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de OUTUBRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-11 NOVEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de NOVEMBRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-12 DEZEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de DEZEMBRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-2 FEVEREIRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de FEVEREIRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-3 MARÇO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de MARÇO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-4 ABRIL";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de ABRIL/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-5 MAIO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de MAIO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-6 JUNHO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de JUNHO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-8  AGOSTO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de AGOSTO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2024-9  SETEMBRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de SETEMBRO/2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2025-2 FEVEREIRO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de FEVEREIRO/2025";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2025-3 MARÇO";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de MARÇO/2025";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Programa Gente de Valor 2025-4 ABRIL";"Quantitativo de atividades desenvolvidas pelo Programa Gente de Valor do IMPARH no mês de ABRIL/2025";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Projetos Habitacionais - Produção Habitacional 2011 a 2021";"Localização dos empreendimentos imobiliários construídos ou reformados e entregues pela Prefeitura de Fortaleza, através da HABITAFOR, no período de 2011 a 2021.";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Projetos LABIFOR 2023";"Lista de projetos do LABIFOR em 2023 por temática e com status.";"inovação,labifor";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Quadras Fiscais de Fortaleza";"Quadras Fiscais subdividem-se em parcelas do solo limitados, normalmente, por vias, ferrovias ou elementos naturais. A camada faz parte do Cadastro Imobiliário Municipal (CIM) que compõe o Cadastro Técnico Multifinalitário (CTM) de Fortaleza-CE.";"economia,governo";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"REDE SUAS - CNEAS 2023";"REDE SUAS - CNEAS 2023";"Assistência Social";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"REDE SUAS - CNEAS 2024";"REDE SUAS - CNEAS 2023";"Assistência Social";"1";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"RELATÓRIO DE MANIFESTAÇÕES POR TIPO 2023";"RELATÓRIO DE MANIFESTAÇÕES POR TIPO 2023.";"manifestação,programas,relatorio,tipo";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"RELAÇÃO ANONIMIZADA DOS BENEFICIÁRIOS DO CADASTRO ÚNICO";"RELAÇÃO ANONIMIZADA DOS BENEFICIÁRIOS DO CADASTRO ÚNICO";"Assistência Social";"1";"0";"17";"0"
"Prefeitura Municipal de Fortaleza";"RELAÇÃO DAS UNIDADES, EQUIPAMENTOS E POSTOS DE ATENDIMENTO - SDHDS";"RELAÇÃO DAS UNIDADES, EQUIPAMENTOS E POSTOS DE ATENDIMENTO - SDHDS";"Assistência Social e Direitos Humanos";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Rank de Pesquisa e Desenvolvimento nas Capitais do Nordeste 2017 a 2020";"Dados usados para construção do Ranking de Pesquisa e Desenvolvimento no Nordeste";"governo,pesquisa,smartcity";"2";"0";"9";"0"
"Prefeitura Municipal de Fortaleza";"Reclamações Fundamentadas Atendidas-2022";"";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Reclamações Fundamentadas Não Atendidas-2022";"";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Recursos e Serviços Escolares no contexto da Alimentação Escolar";"Cardápio da alimentação escolar. Tipo de escola e etapas, ciclos e modalidades atendidas; tipo de gestão de serviço (direta, mista, terceirizada); identificação da empresa prestadora de serviços (nome, CNPJ); contrato (número, vigência).";"Recursos. Serviços Escolares no contexto da Alimentação Escolar.";"2";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Recursos e Serviços Escolares no contexto do Transporte Escolar";"Endereço completo; total de beneficiários por etapa, ano/série e modalidade.";"Recursos e Serviços. Transporte Escolar.";"1";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Recursos e serviços escolares (Transferência de recursos financeiros para escolas)";"Programa Municipal de Manutenção e Desenvolvimento do Ensino (PMDE). Nome e código INEP da unidade escolar; parcelas e valores repassados; tipo e finalidade de repasse; data.";"pme. unidade escolar.";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Rede de Abastecimento de Água de Fortaleza";"Rede de abastecimento de água de Fortaleza.";"rede abastecimento agua";"2";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Rede de Atenção e Cuidado de Fortaleza";"A Rede de Atenção e Cuidado de Fortaleza, no que diz respeito à temática Drogas e outras substâncias psicoativas, compreende diversas instituições.";"";"1";"0";"6";"0"
"Prefeitura Municipal de Fortaleza";"Rede de Drenagem de Fortaleza";"Rede de Drenagem de Fortaleza.";"rede drenagem fortaleza";"2";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Rede de esgotamento sanitário de Fortaleza";"Rede de Esgotamento Sanitário da Cidade de Fortaleza em 2019.";"rede esgoto esgotamento sanitario fortaleza";"2";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Regionais a partir de 27/12/2019";"Delimitação das regiões administrativas de Fortaleza a partir de 27/12/2019.";"regionais,seuma";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Regionais até 27/12/2019";"Delimitação das regiões administrativas de Fortaleza até 27/12/2019.";"regionais,seuma";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Manifestações Ouvidoria Digita l 2022";"Relatório de manifestações recebidas no sistema de Ouvidoria Digital durante o ano de 2022.";"manifestação,ouvidoria digital.";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Evento CopArena";"Relatório com numero de bairros atendidos, público, atletas, bolas, jogos e uniformes distribuídos.";"atletas,coparena,evento,relatorio";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Projeto Atleta Cidadão";"Relatório com núcleo, regional, endereço, modalidades e dias/horários.";"atleta cidadão,núcleo,projeto,relatório";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Projeto Atleta Cidadão Lutas";"Relatório com núcleo, regional, endereço, modalidades e dias/horários.";"atleta cidadao,lutas,nucleo,projeto,relatorio";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Projeto Bolsa Esporte";"Relatório com quantidade de atletas e valor das bolsas.";"atletas,bolsa esporte,projeto,relatorio";"1";"0";"8";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Projeto Sem Limites";"Relatório com Modalidades, endereções e dias/horários.";"modalidades,projeto,relatorio,sem limites";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Atendimento do Programa IPM Saúde -  Janeiro a Abril de  2024";"Relatório Quantitativo de Atendimento do Programa IPM Saúde - Janeiro a Abril de  2024";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Atendimento do Programa IPM Saúde - 2º Semestre de 2023";"Relatório Quantitativo de Atendimento do Programa IPM Saúde - 2º Semestre de 2023";"saude,servidor";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Concessão de Aposentadoria";"Relatório Quantitativo de Concessão de Aposentadoria por tipo";"servidor";"1";"0";"6";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Concessão de Aposentadoria - Janeiro a Junho de 2024";"Relatório Quantitativo de Concessão de Aposentadoria - Janeiro a Junho de 2024";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Concessão de Pensão por Morte - Janeiro a Junho de 2024";"Relatório Quantitativo de Concessão de Pensão por Morte - Janeiro a Junho de 2024  ";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Concessão de Pensão por Morte 2023";"Relatório Quantitativo de Concessão de Pensão por Morte refereten ao 2º  Semestre de 2023";"servidor";"1";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Ouvidoria";"Relatório quantitativo de demandas da Ouvidoria no segundo semestre de 2023";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Ouvidoria 2024";"Relatório quantitativo de demandas da Ouvidoria no primeiro semestre de 2024";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Servidores Afastados por Motivo de Licença Saúde";"Relatório Quantitativo de Servidores Afastados por Motivo de Licença para Tratamento de Saúde";"Saúde Servidor";"1";"0";"7";"0"
"Prefeitura Municipal de Fortaleza";"Relatório Quantitativo de Servidores Afastados por Motivo de Licença Saúde 2024";"Relatório Quantitativo de Servidores Afastados por Motivo de Licença Saúde";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório da Ouvidoria da ACFOR";"Relatório consolidado de reclamações, informações, sugestões e mediações da ACFOR.";"acfor,ouvidoria";"2";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Areninhas Grandes e Minis";"Listagem com todas as Areninhas, endereços, regionais, território e data de inauguração.";"areninhas,endereço,esporte,eventos,projetos";"1";"0";"1";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Informações de  Servidores da PMF";"Relatório de Informações de  Servidores da Prefeitura Municipal de Fortaleza";"";"6";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Manifestações Ouvidoria Digital 2020";"Relatório de manifestações recebidas no sistema de Ouvidoria Digital durante o ano de 2020";"2020,cgm,manifestações,ouvidoria";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Manifestações Ouvidoria Digital 2021";"Relatório de manifestações recebidas no sistema de Ouvidoria Digital durante o ano de 2021.";"2021,cgm,manifestações,ouvidoria";"1";"1";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Manifestações Ouvidoria Digital 2022";"Relatório de manifestações recebidas no sistema de Ouvidoria Digital durante o ano de 2022.";"2022,cgm,manifestações,ouvidoria";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de Manifestações Ouvidoria Digital 2023";"Relatório de manifestações recebidas no sistema de Ouvidoria Digital durante o ano de 2023.





";"cgm";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório de busca ativa das crianças órfãs";"DIAGNÓSTICO TÉCNICO INTERSETORIAL DO NÚCLEO MULTIDISCIPLINAR DE ATENÇÃO INDIVIDUALIZADA AOS ÓRFÃOS DA PANDEMIA NA PRIMEIRÍSSIMA INFÂNCIA";"Primeira Infância";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2014";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2014";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2015";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2015";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"2";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2016";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2016";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2017";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2017";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2018";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2018";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2019";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2019";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2020";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2020";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2021";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2021";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2022";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2022.";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-SIC 2023";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2023";"cgm,e-sic,esic,informação ao cidadão,relatório,solicitações de informações";"2";"1";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório e-sic";"Relatório de solicitações de informações recebidas no e-SIC durante o ano de 2022.
";"e-sic,pedidos.,relatório";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relatório sintético dos bens móveis  da PMF";"Relatório sintético dos bens móveis registrados contabilmente da PMF por órgão entidade";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório sintético dos bens móveis da PMF";"Relatório sintético dos bens móveis da PMF";"bensmoveis,orgaos,patrimonio";"2";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relatório sobre a auditoria independente do Programa Fortaleza Cidade com Futuro";"Relatório sobre a auditoria independente do Programa Fortaleza Cidade com Futuro.";"auditoria,cidade com futuro";"4";"0";"1";"0"
"Prefeitura Municipal de Fortaleza";"Relatórios de solicitações feitas à Guarda Municipal de Fortaleza através do Sistema de Informação ao Cidadão ( E- SIC)";"Relatórios de solicitações feitas à Guarda Municipal de Fortaleza através do Sistema de Informação ao Cidadão ( E- SIC)";"dados,esic,gmf,guarda,ocorrencias,relatórios";"3";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relação  descritiva dos Equipamentos de Grande Porte";"Relação com nome do equipamento, endereço e itens de estruturas do equipamento";"endereço,equipamento,estrutura,grande porte,relação";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES I - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência. ";"saúde";"12";"0";"37";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES II - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência.";"saúde";"12";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES III - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência.";"saúde";"12";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES IV - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência.";"saúde";"12";"0";"6";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES V - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência.";"saúde";"12";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS na CORES VI - período de janeiro a dezembro de 2023";"Relação contendo descrição da vacina aplicada, quantidade aplicada, tipo de campanha e período de referência.";"saúde";"12";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Relação de vacinas aplicadas por UAPS nas CORES I, II, III, IV, V e VI - período de janeiro a junho de 2024.";"Relação de vacinas aplicadas por UAPS nas CORES I, II, III, IV, V e VI - período de janeiro a junho de 2024.";"saúde";"1";"0";"6";"0"
"Prefeitura Municipal de Fortaleza";"Relação dos Credenciados - Pessoa Jurídica - 2024";"Relação dos crendenciados (Pessoa Jurídica) para atendimento no Programa IPM Saúde";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Renda Média Mensal de Pessoas de 10 Anos ou Mais";"Renda Mensal de Pessoas de 10 anos ou mais";"economia,governo";"1";"0";"12";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - ABR/2024";"Resultado das Licitações da Prefeitura de Fortaleza  - ABR/2024";"licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - DEZ/2023";"Resultado das Licitações da Prefeitura de Fortaleza  - DEZ/2023";"licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - FEV2024";"Resultado das Licitações da Prefeitura de Fortaleza  - FEV/2024";"licitação,pregão";"4";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - JAN A MAR/2025";"Resultado das Licitações da Prefeitura de Fortaleza  - JAN A MAR/2025";"concorrência,licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - JAN/2024";"Resultado das Licitações da Prefeitura de Fortaleza  - JAN/2024";"licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - JUN A DEZ/2024";"Resultado das Licitações da Prefeitura de Fortaleza  - JUN A DEZ/2024";"concorrência,licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - MAI/2024";"Resultado das Licitações da Prefeitura de Fortaleza  - MAI/2024";"licitação,pregão";"3";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - MAR/2024";"Resultado das Licitações da Prefeitura de Fortaleza  - MAR/2024";"licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - NOV-2023";"Resultado das Licitações da Prefeitura de Fortaleza  - NOV-2023";"licitação,pregão";"4";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultado das Licitações da Prefeitura de Fortaleza  - Setembro e Outubro/2023";"Resultado das Licitações da Prefeitura de Fortaleza  - Setembro e Outubro/2023";"licitação,pregão";"7";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Resultados de Licitações da PMF - Agosto/2023";"Resultados de Licitações da PMF";"licitação,pregão";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultados de Licitações da PMF - Junho a Julho/2023";"Dados Gerais das licitações finalizadas no mês de julho a agosto de 2023 da Prefeitura de Fortaleza.";"licitação,resultado";"6";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resultados de Licitações da PMF - janeiro a maio de 2023";"Resultados das Licitações da Prefeitura de Fortaleza de janeiro a maio de 2023.";"licitação,resultado";"3";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Resumo de ações e eventos dos equipamentos esportivos de grande porte.";"Este arquivo contém resumo de ações e eventos dos equipamentos esportivos de grande porte de 2023.";"equipamento,esporte,eventos,ginásio,projetos";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Resíduos Sólidos de Fortaleza";"Pesagem dos Resíduos Sólidos do município de Fortaleza nos aterros sanitários.";"asmoc,aterro sanitário,fortaleza,lixo,pesagem,resíduos sólidos";"8";"0";"99";"0"
"Prefeitura Municipal de Fortaleza";"Reunião com Núcleo Gestor de Revisão do PDPFOR";"Atas das reuniões ordinárias realizadas ao longo do ano de 2022 com o núcleo gestor de revisão do Plano Diretor Participativo de Fortaleza.";"núcleo gestor,pdpfor,plano diretor participativo de fortaleza,revisão";"12";"0";"1";"0"
"Prefeitura Municipal de Fortaleza";"Reunião com Núcleo Gestor de Revisão do PDPFOR - 2023";"Atas das reuniões ordinárias realizadas ao longo do ano de 2023 com o núcleo gestor de revisão do Plano Diretor Participativo de Fortaleza.";"núcleo gestor,pdpfor,plano diretor participativo de fortaleza,revisão";"20";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Rotas_Ciclofaixa_de_Lazer";"""Rotas da ciclofaixa de lazer que ocorre aos Domingos em Fortaleza, em formato geojson.""";"ciclofaixa,lazer";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - ABRIL - 2023";"SALDO DAS CONTAS - ABRIL - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - ABRIL - 2024";"SALDO DAS CONTAS - ABRIL - 2024";"Assistência Social";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - AGOSTO - 2023";"SALDO DAS CONTAS - AGOSTO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - FEVEREIRO - 2023";"SALDO DAS CONTAS - FEVEREIRO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - FEVEREIRO - 2024";"SALDO DAS CONTAS - FEVEREIRO - 2024";"Assistência Social";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JANEIRO - 2023";"SALDO DAS CONTAS - JANEIRO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JANEIRO - 2024";"SALDO DAS CONTAS - JANEIRO - 2024";"Assistência Social";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JULHO - 2023";"SALDO DAS CONTAS - JULHO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JULHO - 2024";"SALDO DAS CONTAS - JULHO - 2024";"Assistência Social";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JUNHO - 2023";"SALDO DETALHADO DAS CONTAS DO FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL. ";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - JUNHO - 2024";"SALDO DAS CONTAS - JUNHO - 2024";"Assistência Social";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - MAIO - 2023";"SALDO DETALHADO DAS CONTAS DO FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL. ";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - MAIO - 2024";"SALDO DAS CONTAS - MAIO - 2024";"Assistência Social";"1";"0";"0";"0"
